   101  5583.7621  5585.3125 17904.1012 ThII        1.100    1.321    1.476   41.545   41.689   41.833
   101  5593.6129  5595.1659 17872.5709 Th          6.894    7.030    7.270   41.880   42.024   42.168
   101  5598.4794  5600.0337 17857.0354 Th          9.730    9.874   10.018   42.036   42.180   42.324
   101  5601.6032  5603.1584 17847.0771 ThI        11.547   11.707   11.957   42.132   42.276   42.420
   101  5604.5154  5606.0713 17837.8037 ThII       13.256   13.421   13.625   42.219   42.363   42.507
   101  5606.7348  5608.2913 17830.7427 ArI        14.616   14.732   15.126   42.283   42.427   42.571
   101  5610.6809  5612.2385 17818.2021 ThI        16.954   17.070   17.289   42.394   42.538   42.682
   101  5612.0679  5613.6259 17813.7984 ThI        17.747   17.895   18.117   42.432   42.576   42.720
   101  5633.2950  5634.8587 17746.6740 ThI        30.559   30.681   30.828   42.922   43.066   43.210
   101  5646.4514  5648.0186 17705.3242 ThI        38.617   38.773   38.986   43.142   43.286   43.430
   101  5657.9255  5659.4957 17669.4189 ThI        45.814   45.942   46.236   43.279   43.423   43.567
   101  5665.1799  5666.7520 17646.7930 ThI        50.364   50.534   50.686   43.338   43.482   43.626
   101  5665.6283  5667.2006 17645.3961 ThII       50.684   50.819   51.066   43.341   43.485   43.629
   101  5667.1281  5668.7007 17640.7266 ThI        51.564   51.775   52.050   43.351   43.495   43.639
   101  5673.8358  5675.4103 17619.8714 ThI        55.853   56.080   56.346   43.384   43.528   43.672
   101  5677.0529  5678.6282 17609.8868 ThI        57.862   58.161   58.425   43.394   43.538   43.682
   102  5527.2953  5528.8306 18087.0075 ThI         0.140    0.290    0.568   40.959   41.103   41.247
   102  5539.9106  5541.4493 18045.8206 ThII        7.525    7.671    7.976   41.396   41.540   41.684
   102  5541.5815  5543.1207 18040.3794 ThI         8.532    8.656    8.807   41.450   41.594   41.738
   102  5542.8900  5544.4295 18036.1207 ThI         9.217    9.429    9.721   41.493   41.637   41.781
   102  5548.1758  5549.7167 18018.9377 ThI        12.340   12.563   12.914   41.658   41.802   41.946
   102  5557.0454  5558.5887 17990.1780 ThI        17.652   17.864   18.209   41.914   42.058   42.202
   102  5558.3422  5559.8858 17985.9809 ThI        18.473   18.644   18.749   41.949   42.093   42.237
   102  5576.2045  5577.7529 17928.3668 ThI        29.225   29.504   29.894   42.371   42.515   42.659
   102  5580.0771  5581.6265 17915.9246 ThI        31.711   31.890   32.022   42.447   42.591   42.735
   102  5580.7547  5582.3043 17913.7494 ThI        32.178   32.309   32.523   42.460   42.604   42.748
   102  5582.3666  5583.9166 17908.5768 ThI        33.190   33.306   33.430   42.489   42.633   42.777
   102  5583.7621  5585.3125 17904.1012 ThII       33.951   34.171   34.326   42.514   42.658   42.802
   102  5593.6129  5595.1659 17872.5709 Th         40.185   40.321   40.560   42.666   42.810   42.954
   102  5598.4794  5600.0337 17857.0354 Th         43.245   43.389   43.533   42.727   42.871   43.015
   102  5601.6032  5603.1584 17847.0771 ThI        45.209   45.369   45.620   42.761   42.905   43.049
   102  5604.5154  5606.0713 17837.8037 ThII       47.056   47.222   47.426   42.789   42.933   43.077
   102  5606.7348  5608.2913 17830.7427 ArI        48.525   48.640   49.035   42.808   42.952   43.096
   102  5610.6809  5612.2385 17818.2021 ThI        51.056   51.172   51.391   42.837   42.981   43.125
   102  5612.0679  5613.6259 17813.7984 ThI        51.918   52.065   52.287   42.845   42.989   43.133
   103  5479.0751  5480.5975 18246.1857 ThI         3.341    3.464    3.669   40.627   40.771   40.915
   103  5492.6435  5494.1696 18201.1127 ThI        11.431   11.534   11.748   41.082   41.226   41.370
   103  5494.3306  5495.8571 18195.5240 ThI        12.363   12.546   12.861   41.134   41.278   41.422
   103  5495.8727  5497.3996 18190.4186 ArI        13.174   13.473   13.555   41.181   41.325   41.469
   103  5496.1370  5497.6640 18189.5437 ThI        13.567   13.632   13.966   41.189   41.333   41.477
   103  5499.2554  5500.7832 18179.2295 ThI        15.226   15.512   15.649   41.282   41.426   41.570
   103  5504.3018  5505.8310 18162.5625 ThI        18.296   18.568   18.788   41.425   41.569   41.713
   103  5506.1120  5507.6416 18156.5916 ArI        19.415   19.668   19.913   41.473   41.617   41.761
   103  5521.7532  5523.2870 18105.1609 ThI        29.045   29.279   29.520   41.846   41.990   42.134
   103  5527.2953  5528.8306 18087.0075 ThI        32.580   32.730   33.008   41.955   42.099   42.243
   103  5539.9106  5541.4493 18045.8206 ThII       40.528   40.674   40.979   42.159   42.303   42.447
   103  5541.5815  5543.1207 18040.3794 ThI        41.612   41.736   41.887   42.181   42.325   42.469
   103  5542.8900  5544.4295 18036.1207 ThI        42.357   42.570   42.861   42.197   42.341   42.485
   103  5548.1758  5549.7167 18018.9377 ThI        45.728   45.951   46.303   42.256   42.400   42.544
   103  5557.0454  5558.5887 17990.1780 ThI        51.473   51.684   52.030   42.329   42.473   42.617
   103  5558.3422  5559.8858 17985.9809 ThI        52.357   52.528   52.633   42.337   42.481   42.625
   104  5424.0079  5425.5156 18431.4280 ThI         1.837    2.017    2.241   40.008   40.152   40.296
   104  5425.6783  5427.1865 18425.7534 ThII        2.741    3.011    3.228   40.069   40.213   40.357
   104  5431.1120  5432.6217 18407.3190 ThI         6.037    6.256    6.471   40.261   40.405   40.549
   104  5434.1514  5435.6619 18397.0237 ThI         7.935    8.080    8.316   40.366   40.510   40.654
   104  5447.1536  5448.6676 18353.1109 Th         15.751   15.955   16.179   40.777   40.921   41.065
   104  5449.4788  5450.9933 18345.2803 ThII       17.179   17.376   17.531   40.844   40.988   41.132
   104  5452.2187  5453.7340 18336.0611 ThI        18.870   19.055   19.321   40.921   41.065   41.209
   104  5461.7358  5463.2536 18304.1109 ThII       24.767   24.931   25.113   41.166   41.310   41.454
   104  5464.2055  5465.7240 18295.8380 ThI        26.301   26.467   26.729   41.224   41.368   41.512
   104  5467.1600  5468.6792 18285.9509 ArI        28.161   28.311   28.577   41.290   41.434   41.578
   104  5470.7591  5472.2793 18273.9211 ThI        30.393   30.566   30.879   41.366   41.510   41.654
   104  5479.0751  5480.5975 18246.1857 ThI        35.693   35.816   36.021   41.522   41.666   41.810
   104  5492.6435  5494.1696 18201.1127 ThI        44.404   44.506   44.721   41.714   41.858   42.002
   104  5494.3306  5495.8571 18195.5240 ThI        45.414   45.597   45.912   41.732   41.876   42.020
   104  5495.8727  5497.3996 18190.4186 ArI        46.297   46.597   46.678   41.748   41.892   42.036
   104  5496.1370  5497.6640 18189.5437 ThI        46.705   46.769   47.103   41.751   41.895   42.039
   104  5499.2554  5500.7832 18179.2295 ThI        48.513   48.799   48.935   41.779   41.923   42.067
   104  5504.3018  5505.8310 18162.5625 ThI        51.833   52.105   52.326   41.817   41.961   42.105
   104  5506.1120  5507.6416 18156.5916 ArI        53.044   53.297   53.543   41.827   41.971   42.115
   105  5370.7096  5372.2031 18614.3372 ThI         0.779    1.005    1.195   39.409   39.553   39.697
   105  5372.7027  5374.1967 18607.4319 ThI         2.098    2.200    2.503   39.483   39.627   39.771
   105  5374.8219  5376.3165 18600.0954 Th          3.167    3.473    3.712   39.561   39.705   39.849
   105  5375.3526  5376.8474 18598.2590 ThII        3.661    3.793    3.960   39.581   39.725   39.869
   105  5384.0356  5385.5327 18568.2654 ThII        8.843    9.046    9.153   39.886   40.030   40.174
   105  5386.6107  5388.1085 18559.3888 ThI        10.285   10.615   10.906   39.972   40.116   40.260
   105  5392.5726  5394.0719 18538.8703 ThII       14.055   14.263   14.448   40.163   40.307   40.451
   105  5394.7608  5396.2607 18531.3507 ThI        15.364   15.609   15.927   40.229   40.373   40.517
   105  5403.1993  5404.7015 18502.4095 ThI        20.668   20.830   21.096   40.470   40.614   40.758
   105  5424.0079  5425.5156 18431.4280 ThI        33.760   33.940   34.164   40.944   41.088   41.232
   105  5425.6783  5427.1865 18425.7534 ThII       34.738   35.007   35.224   40.974   41.118   41.262
   105  5431.1120  5432.6217 18407.3190 ThI        38.278   38.496   38.712   41.065   41.209   41.353
   105  5434.1514  5435.6619 18397.0237 ThI        40.313   40.458   40.694   41.111   41.255   41.399
   105  5447.1536  5448.6676 18353.1109 Th         48.742   48.946   49.170   41.259   41.403   41.547
   105  5449.4788  5450.9933 18345.2803 ThII       50.285   50.481   50.636   41.278   41.422   41.566
   105  5452.2187  5453.7340 18336.0611 ThI        52.111   52.297   52.563   41.297   41.441   41.585
   105  5461.7358  5463.2536 18304.1109 ThII       58.506   58.671   58.852   41.342   41.486   41.630
   106  5322.8988  5324.3796 18781.5309 ThI         2.495    2.706    2.894   38.974   39.118   39.262
   106  5325.4317  5326.9131 18772.5983 ThI         4.146    4.244    4.504   39.068   39.212   39.356
   106  5343.5812  5345.0675 18708.8378 ThI        15.084   15.402   15.629   39.684   39.828   39.972
   106  5351.1265  5352.6148 18682.4578 ThI        19.932   20.111   20.214   39.904   40.048   40.192
   106  5354.6016  5356.0908 18670.3332 ThI        22.109   22.294   22.537   39.998   40.142   40.286
   106  5355.6365  5357.1260 18666.7254 ThI        22.722   22.946   23.133   40.025   40.169   40.313
   106  5359.8269  5361.3175 18652.1316 ThI        25.410   25.595   25.691   40.131   40.275   40.419
   106  5360.1501  5361.6408 18651.0069 ThI        25.691   25.800   26.037   40.138   40.282   40.426
   106  5361.1556  5362.6466 18647.5088 ThI        26.226   26.438   26.537   40.163   40.307   40.451
   106  5362.5751  5364.0664 18642.5730 ThI        27.223   27.339   27.552   40.196   40.340   40.484
   106  5370.7096  5372.2031 18614.3372 ThI        32.314   32.540   32.730   40.371   40.515   40.659
   106  5372.7027  5374.1967 18607.4319 ThI        33.720   33.822   34.125   40.410   40.554   40.698
   106  5374.8219  5376.3165 18600.0954 Th         34.883   35.189   35.428   40.449   40.593   40.737
   106  5375.3526  5376.8474 18598.2590 ThII       35.400   35.532   35.699   40.459   40.603   40.747
   106  5384.0356  5385.5327 18568.2654 ThII       40.976   41.179   41.286   40.598   40.742   40.886
   106  5386.6107  5388.1085 18559.3888 ThI        42.536   42.866   43.157   40.633   40.777   40.921
   106  5392.5726  5394.0719 18538.8703 ThII       46.588   46.796   46.981   40.702   40.846   40.990
   106  5394.7608  5396.2607 18531.3507 ThI        48.002   48.247   48.565   40.723   40.867   41.011
   106  5403.1993  5404.7015 18502.4095 ThI        53.727   53.888   54.155   40.786   40.930   41.074
   107  5274.1188  5275.5866 18955.2381 ThI         3.092    3.270    3.391   38.464   38.608   38.752
   107  5281.0687  5282.5383 18930.2935 ThI         7.364    7.546    7.721   38.720   38.864   39.008
   107  5294.3971  5295.8703 18882.6378 ThI        15.699   15.847   15.980   39.165   39.309   39.453
   107  5296.2787  5297.7523 18875.9296 ThI        16.874   17.029   17.226   39.222   39.366   39.510
   107  5306.9864  5308.4629 18837.8448 ThI        23.667   23.810   23.995   39.522   39.666   39.810
   107  5307.4655  5308.9421 18836.1443 ThII       23.960   24.115   24.324   39.535   39.679   39.823
   107  5310.2665  5311.7439 18826.2087 ThII       25.729   25.905   26.139   39.605   39.749   39.893
   107  5317.4944  5318.9737 18800.6192 ThI        30.343   30.553   30.671   39.772   39.916   40.060
   107  5322.8988  5324.3796 18781.5309 ThI        33.845   34.057   34.244   39.882   40.026   40.170
   107  5325.4317  5326.9131 18772.5983 ThI        35.610   35.708   35.968   39.929   40.073   40.217
   107  5343.5812  5345.0675 18708.8378 ThI        47.387   47.705   47.932   40.184   40.328   40.472
   107  5351.1265  5352.6148 18682.4578 ThI        52.609   52.787   52.890   40.246   40.390   40.534
   107  5354.6016  5356.0908 18670.3332 ThI        54.964   55.149   55.392   40.266   40.410   40.554
   107  5355.6365  5357.1260 18666.7254 ThI        55.631   55.855   56.041   40.271   40.415   40.559
   107  5359.8269  5361.3175 18652.1316 ThI        58.543   58.728   58.824   40.288   40.432   40.576
   107  5360.1501  5361.6408 18651.0069 ThI        58.842   58.951   59.188   40.289   40.433   40.577
   107  5361.1556  5362.6466 18647.5088 ThI        59.432   59.644   59.743   40.292   40.436   40.580
   108  5221.2700  5222.7237 19147.0977 ArI         0.625    0.764    1.000   37.756   37.900   38.044
   108  5228.2246  5229.6801 19121.6285 ThI         4.925    5.063    5.277   38.024   38.168   38.312
   108  5233.2254  5234.6823 19103.3561 ThII        7.967    8.176    8.401   38.208   38.352   38.496
   108  5238.8137  5240.2720 19082.9788 ThI        11.438   11.677   11.948   38.404   38.548   38.692
   108  5247.6547  5249.1154 19050.8291 ThII       17.132   17.264   17.408   38.689   38.833   38.977
   108  5252.7870  5254.2491 19032.2154 ArI        20.307   20.534   20.776   38.840   38.984   39.128
   108  5260.1041  5261.5682 19005.7407 ThI        25.110   25.233   25.474   39.037   39.181   39.325
   108  5274.1188  5275.5866 18955.2381 ThI        34.181   34.359   34.480   39.351   39.495   39.639
   108  5281.0687  5282.5383 18930.2935 ThI        38.765   38.947   39.122   39.475   39.619   39.763
   108  5294.3971  5295.8703 18882.6378 ThI        47.724   47.872   48.005   39.650   39.794   39.938
   108  5296.2787  5297.7523 18875.9296 ThI        48.991   49.145   49.342   39.668   39.812   39.956
   108  5306.9864  5308.4629 18837.8448 ThI        56.327   56.470   56.655   39.741   39.885   40.029
   108  5307.4655  5308.9421 18836.1443 ThII       56.646   56.801   57.010   39.743   39.887   40.031
   108  5310.2665  5311.7439 18826.2087 ThII       58.566   58.742   58.976   39.754   39.898   40.042
   109  5175.3248  5176.7662 19317.0786 ThI         1.800    1.952    2.152   37.276   37.420   37.564
   109  5186.4132  5187.8576 19275.7797 ThI         8.756    8.904    9.096   37.697   37.841   37.985
   109  5194.4576  5195.9042 19245.9285 ThI        13.835   14.005   14.170   37.976   38.120   38.264
   109  5195.8136  5197.2605 19240.9059 ThI        14.675   14.869   15.109   38.020   38.164   38.308
   109  5199.1637  5200.6115 19228.5079 ThI        16.879   17.012   17.571   38.127   38.271   38.415
   109  5205.1522  5206.6016 19206.3859 ThI        20.642   20.863   21.087   38.306   38.450   38.594
   109  5209.7246  5211.1752 19189.5296 ThI        23.534   23.824   24.050   38.433   38.577   38.721
   109  5213.3492  5214.8007 19176.1881 ThI        25.958   26.183   26.509   38.527   38.671   38.815
   109  5221.2700  5222.7237 19147.0977 ArI        31.238   31.378   31.614   38.713   38.857   39.001
   109  5228.2246  5229.6801 19121.6285 ThI        35.846   35.984   36.198   38.854   38.998   39.142
   109  5233.2254  5234.6823 19103.3561 ThII       39.114   39.323   39.548   38.941   39.085   39.229
   109  5238.8137  5240.2720 19082.9788 ThI        42.842   43.081   43.352   39.025   39.169   39.313
   109  5247.6547  5249.1154 19050.8291 ThII       48.958   49.090   49.233   39.127   39.271   39.415
   109  5252.7870  5254.2491 19032.2154 ArI        52.389   52.616   52.858   39.169   39.313   39.457
   109  5260.1041  5261.5682 19005.7407 ThI        57.575   57.698   57.939   39.210   39.354   39.498
   110  5128.4897  5129.9187 19493.4865 ThI         1.876    2.058    2.310   36.723   36.867   37.011
   110  5134.7460  5136.1767 19469.7352 ThI         5.785    6.005    6.295   36.969   37.113   37.257
   110  5137.4733  5138.9046 19459.3998 ThI         7.519    7.736    8.000   37.072   37.216   37.360
   110  5143.9165  5145.3496 19435.0253 ThI        11.687   11.846   12.168   37.305   37.449   37.593
   110  5145.3083  5146.7417 19429.7684 ArII       12.644   12.738   13.049   37.353   37.497   37.641
   110  5151.6120  5153.0471 19405.9938 ThI        16.718   16.797   17.310   37.562   37.706   37.850
   110  5161.5396  5162.9773 19368.6692 ThI        23.053   23.254   23.469   37.856   38.000   38.144
   110  5165.7730  5167.2119 19352.7965 ArII       25.805   26.033   26.274   37.969   38.113   38.257
   110  5168.9225  5170.3623 19341.0045 ThI        27.988   28.110   28.410   38.048   38.192   38.336
   110  5175.3248  5176.7662 19317.0786 ThI        32.208   32.360   32.560   38.195   38.339   38.483
   110  5186.4132  5187.8576 19275.7797 ThI        39.659   39.808   40.000   38.405   38.549   38.693
   110  5194.4576  5195.9042 19245.9285 ThI        45.113   45.283   45.447   38.521   38.665   38.809
   110  5195.8136  5197.2605 19240.9059 ThI        46.019   46.213   46.452   38.537   38.681   38.825
   110  5199.1637  5200.6115 19228.5079 ThI        48.384   48.517   49.076   38.573   38.717   38.861
   110  5205.1522  5206.6016 19206.3859 ThI        52.445   52.666   52.891   38.625   38.769   38.913
   110  5209.7246  5211.1752 19189.5296 ThI        55.573   55.863   56.089   38.654   38.798   38.942
   110  5213.3492  5214.8007 19176.1881 ThI        58.190   58.416   58.741   38.671   38.815   38.959
   111  5090.0513  5091.4700 19640.6930 ThI         6.825    6.977    7.106   36.464   36.608   36.752
   111  5096.4848  5097.9052 19615.9001 ThI        10.884   11.113   11.294   36.703   36.847   36.991
   111  5111.2781  5112.7025 19559.1275 ThI        20.663   20.746   21.062   37.189   37.333   37.477
   111  5128.4897  5129.9187 19493.4865 ThI        32.005   32.188   32.439   37.634   37.778   37.922
   111  5134.7460  5136.1767 19469.7352 ThI        36.192   36.413   36.702   37.763   37.907   38.051
   111  5137.4733  5138.9046 19459.3998 ThI        38.050   38.266   38.530   37.814   37.958   38.102
   111  5143.9165  5145.3496 19435.0253 ThI        42.513   42.672   42.994   37.918   38.062   38.206
   111  5145.3083  5146.7417 19429.7684 ArII       43.537   43.630   43.941   37.938   38.082   38.226
   111  5151.6120  5153.0471 19405.9938 ThI        47.911   47.990   48.503   38.015   38.159   38.303
   111  5161.5396  5162.9773 19368.6692 ThI        54.744   54.945   55.160   38.097   38.241   38.385
   111  5165.7730  5167.2119 19352.7965 ArII       57.721   57.949   58.190   38.119   38.263   38.407
   112  5041.5998  5043.0057 19829.4442 Th          4.851    5.011    5.197   35.774   35.918   36.062
   112  5043.5145  5044.9209 19821.9164 ThI         6.066    6.245    6.500   35.850   35.994   36.138
   112  5045.2481  5046.6549 19815.1056 ThI         7.204    7.365    7.579   35.918   36.062   36.206
   112  5047.0434  5048.4507 19808.0572 ThI         8.351    8.527    8.674   35.987   36.131   36.275
   112  5050.7842  5052.1925 19793.3867 ThI        10.757   10.956   11.109   36.127   36.271   36.415
   112  5051.8887  5053.2973 19789.0594 ThI        11.508   11.676   11.860   36.167   36.311   36.455
   112  5059.8611  5061.2718 19757.8799 ThI        16.685   16.898   16.973   36.442   36.586   36.730
   112  5064.6020  5066.0140 19739.3848 ThI        19.910   20.028   20.144   36.592   36.736   36.880
   112  5066.1355  5067.5479 19733.4098 ThI        20.811   21.044   21.222   36.639   36.783   36.927
   112  5066.7773  5068.1899 19730.9104 ThI        21.278   21.471   21.594   36.658   36.802   36.946
   112  5067.1379  5068.5505 19729.5064 ThI        21.585   21.710   21.948   36.668   36.812   36.956
   112  5090.0513  5091.4700 19640.6930 ThI        37.019   37.171   37.300   37.226   37.370   37.514
   112  5096.4848  5097.9052 19615.9001 ThI        41.370   41.600   41.781   37.337   37.481   37.625
   112  5111.2781  5112.7025 19559.1275 ThI        51.865   51.947   52.263   37.513   37.657   37.801
   113  4989.3086  4990.7006 20037.2671 ThI        -0.226    0.022    0.272   34.877   35.021   35.165
   113  5003.5981  5004.9938 19980.0446 ThI         9.113    9.295    9.418   35.459   35.603   35.747
   113  5009.3341  5010.7314 19957.1665 ArII       12.810   13.064   13.343   35.672   35.816   35.960
   113  5019.8062  5021.2063 19915.5332 ThI        19.840   20.014   20.297   36.023   36.167   36.311
   113  5023.7084  5025.1095 19900.0640 ThI        22.536   22.628   22.783   36.141   36.285   36.429
   113  5029.8916  5031.2944 19875.6011 ThI        26.705   26.798   27.033   36.314   36.458   36.602
   113  5041.5998  5043.0057 19829.4442 Th         34.630   34.790   34.976   36.592   36.736   36.880
   113  5043.5145  5044.9209 19821.9164 ThI        35.929   36.109   36.363   36.632   36.776   36.920
   113  5045.2481  5046.6549 19815.1056 ThI        37.146   37.307   37.521   36.666   36.810   36.954
   113  5047.0434  5048.4507 19808.0572 ThI        38.374   38.550   38.697   36.700   36.844   36.988
   113  5050.7842  5052.1925 19793.3867 ThI        40.952   41.151   41.304   36.764   36.908   37.052
   113  5051.8887  5053.2973 19789.0594 ThI        41.755   41.922   42.106   36.782   36.926   37.070
   113  5059.8611  5061.2718 19757.8799 ThI        47.310   47.522   47.597   36.891   37.035   37.179
   113  5064.6020  5066.0140 19739.3848 ThI        50.767   50.885   51.001   36.941   37.085   37.229
   113  5066.1355  5067.5479 19733.4098 ThI        51.746   51.979   52.157   36.954   37.098   37.242
   113  5066.7773  5068.1899 19730.9104 ThI        52.245   52.437   52.561   36.959   37.103   37.247
   113  5067.1379  5068.5505 19729.5064 ThI        52.569   52.695   52.933   36.962   37.106   37.250
   114  4946.6637  4948.0443 20210.0048 ThII        0.548    0.722    0.894   34.342   34.486   34.630
   114  4961.7260  4963.1106 20148.6542 ThI        10.461   10.602   10.743   34.957   35.101   35.245
   114  4965.0795  4966.4650 20135.0457 ArII       12.544   12.827   13.142   35.082   35.226   35.370
   114  4965.7315  4967.1172 20132.4021 ThI        13.128   13.261   13.592   35.106   35.250   35.394
   114  4980.1859  4981.5754 20073.9708 ThI        22.669   22.968   23.226   35.582   35.726   35.870
   114  4982.4875  4983.8776 20064.6981 ThI        24.265   24.531   24.881   35.649   35.793   35.937
   114  4985.9486  4987.3397 20050.7697 ThI        26.730   26.890   27.193   35.745   35.889   36.033
   114  4987.1470  4988.5384 20045.9519 ThII       27.469   27.709   27.873   35.777   35.921   36.065
   114  4987.5582  4988.9497 20044.2990 Th         27.850   27.991   28.213   35.788   35.932   36.076
   114  4989.3086  4990.7006 20037.2671 ThI        28.943   29.191   29.441   35.833   35.977   36.121
   114  5003.5981  5004.9938 19980.0446 ThI        38.916   39.098   39.221   36.146   36.290   36.434
   114  5009.3341  5010.7314 19957.1665 ArII       42.878   43.132   43.411   36.242   36.386   36.530
   114  5019.8062  5021.2063 19915.5332 ThI        50.414   50.588   50.871   36.372   36.516   36.660
   114  5023.7084  5025.1095 19900.0640 ThI        53.308   53.399   53.554   36.405   36.549   36.693
   114  5029.8916  5031.2944 19875.6011 ThI        57.800   57.894   58.128   36.444   36.588   36.732
   115  4904.7510  4906.1205 20382.7037 ArII        1.259    1.416    1.698   33.801   33.945   34.089
   115  4910.1576  4911.5286 20360.2603 ThI         4.853    4.977    5.170   34.033   34.177   34.321
   115  4912.5293  4913.9008 20350.4311 ThII        6.344    6.547    6.860   34.131   34.275   34.419
   115  4927.7803  4929.1560 20287.4490 ThI        16.555   16.753   17.007   34.709   34.853   34.997
   115  4937.8295  4939.2078 20246.1617 ThI        23.402   23.588   23.765   35.031   35.175   35.319
   115  4946.6637  4948.0443 20210.0048 ThII       29.500   29.674   29.846   35.275   35.419   35.563
   115  4961.7260  4963.1106 20148.6542 ThI        40.085   40.226   40.367   35.601   35.745   35.889
   115  4965.0795  4966.4650 20135.0457 ArII       42.322   42.606   42.920   35.658   35.802   35.946
   115  4965.7315  4967.1172 20132.4021 ThI        42.939   43.071   43.402   35.668   35.812   35.956
   115  4980.1859  4981.5754 20073.9708 ThI        53.186   53.485   53.743   35.837   35.981   36.125
   115  4982.4875  4983.8776 20064.6981 ThI        54.901   55.167   55.517   35.854   35.998   36.142
   115  4985.9486  4987.3397 20050.7697 ThI        57.551   57.711   58.014   35.875   36.019   36.163
   115  4987.1470  4988.5384 20045.9519 ThII       58.355   58.595   58.760   35.881   36.025   36.169
   115  4987.5582  4988.9497 20044.2990 Th         58.759   58.900   59.123   35.883   36.027   36.171
   116  4861.2167  4862.5746 20565.2372 ThI         0.339    0.559    0.755   33.151   33.295   33.439
   116  4868.8814  4870.2413 20532.8634 ThI         5.523    5.651    5.916   33.485   33.629   33.773
   116  4871.2890  4872.6496 20522.7152 ThI         7.048    7.261    7.452   33.586   33.730   33.874
   116  4874.3645  4875.7259 20509.7666 ThI         9.115    9.324    9.625   33.711   33.855   33.999
   116  4878.0094  4879.3718 20494.4414 ThI        11.694   11.779   12.005   33.854   33.998   34.142
   116  4879.8635  4881.2264 20486.6549 ArII       12.586   13.032   13.583   33.924   34.068   34.212
   116  4893.4453  4894.8118 20429.7947 ThI        22.144   22.305   22.437   34.390   34.534   34.678
   116  4904.7510  4906.1205 20382.7037 ArII       29.998   30.155   30.438   34.711   34.855   34.999
   116  4910.1576  4911.5286 20360.2603 ThI        33.830   33.953   34.146   34.842   34.986   35.130
   116  4912.5293  4913.9008 20350.4311 ThII       35.425   35.629   35.941   34.894   35.038   35.182
   116  4927.7803  4929.1560 20287.4490 ThI        46.345   46.542   46.796   35.161   35.305   35.449
   116  4937.8295  4939.2078 20246.1617 ThI        53.691   53.877   54.054   35.267   35.411   35.555
   117  4819.1930  4820.5398 20744.5647 ThI         0.078    0.215    0.348   32.530   32.674   32.818
   117  4820.8847  4822.2320 20737.2852 ThI         1.180    1.343    1.520   32.606   32.750   32.894
   117  4821.5878  4822.9352 20734.2614 ThI         1.723    1.813    1.958   32.638   32.782   32.926
   117  4823.6058  4824.9538 20725.5870 ThI         2.997    3.163    3.320   32.727   32.871   33.015
   117  4829.7973  4831.1469 20699.0187 ThI         7.177    7.329    7.553   32.995   33.139   33.283
   117  4831.5975  4832.9476 20691.3064 ThI         8.351    8.546    8.802   33.070   33.214   33.358
   117  4832.8025  4834.1530 20686.1473 ThII        9.199    9.362    9.515   33.119   33.263   33.407
   117  4840.8429  4842.1954 20651.7893 ThI        14.690   14.841   15.206   33.431   33.575   33.719
   117  4848.3625  4849.7170 20619.7597 ThI        19.872   20.017   20.288   33.694   33.838   33.982
   117  4849.8617  4851.2167 20613.3856 ThI        20.868   21.055   21.261   33.743   33.887   34.031
   117  4850.4397  4851.7948 20610.9294 ThII       21.242   21.456   21.823   33.762   33.906   34.050
   117  4852.8685  4854.2242 20600.6140 Th         22.799   23.144   23.426   33.839   33.983   34.127
   117  4861.2167  4862.5746 20565.2372 ThI        28.768   28.988   29.184   34.080   34.224   34.368
   117  4868.8814  4870.2413 20532.8634 ThI        34.288   34.415   34.681   34.271   34.415   34.559
   117  4871.2890  4872.6496 20522.7152 ThI        35.919   36.132   36.323   34.325   34.469   34.613
   117  4874.3645  4875.7259 20509.7666 ThI        38.124   38.334   38.634   34.389   34.533   34.677
   117  4878.0094  4879.3718 20494.4414 ThI        40.873   40.957   41.183   34.458   34.602   34.746
   117  4879.8635  4881.2264 20486.6549 ArII       41.851   42.297   42.848   34.491   34.635   34.779
   117  4893.4453  4894.8118 20429.7947 ThI        52.069   52.229   52.362   34.668   34.812   34.956
   118  4787.1480  4788.4863 20883.4261 ThI         5.951    6.131    6.426   32.318   32.462   32.606
   118  4793.2446  4794.5845 20856.8645 ThI        10.087   10.291   10.474   32.575   32.719   32.863
   118  4795.9131  4797.2537 20845.2597 ThI        11.824   12.122   12.287   32.682   32.826   32.970
   118  4809.6140  4810.9583 20785.8798 ThI        21.339   21.622   22.002   33.175   33.319   33.463
   118  4812.3755  4813.7205 20773.9522 ThI        23.376   23.559   23.833   33.263   33.407   33.551
   118  4819.1930  4820.5398 20744.5647 ThI        28.234   28.371   28.504   33.464   33.608   33.752
   118  4820.8847  4822.2320 20737.2852 ThI        29.408   29.572   29.748   33.510   33.654   33.798
   118  4821.5878  4822.9352 20734.2614 ThI        29.982   30.072   30.217   33.529   33.673   33.817
   118  4823.6058  4824.9538 20725.5870 ThI        31.344   31.511   31.667   33.581   33.725   33.869
   118  4829.7973  4831.1469 20699.0187 ThI        35.798   35.950   36.174   33.729   33.873   34.017
   118  4831.5975  4832.9476 20691.3064 ThI        37.053   37.249   37.505   33.768   33.912   34.056
   118  4832.8025  4834.1530 20686.1473 ThII       37.956   38.120   38.273   33.793   33.937   34.081
   118  4840.8429  4842.1954 20651.7893 ThI        43.821   43.972   44.337   33.940   34.084   34.228
   118  4848.3625  4849.7170 20619.7597 ThI        49.368   49.512   49.784   34.044   34.188   34.332
